"app_id","positive","negative","estimated_owners","owners_min","owners_max","average_playtime_forever","average_playtime_2weeks","median_playtime_forever","median_playtime_2weeks","peak_ccu"
"1070710","8771","165","200000 - 500000","200000","500000","352","5","120","5","5"
"951440","7404","1511","200000 - 500000","200000","500000","512","143","269","143","65"
"1249970","3221","5689","100000 - 200000","100000","200000","1479","0","1245","0","120"
"1194630","6525","2368","200000 - 500000","200000","500000","343","330","286","330","38"
"2707940","7907","983","100000 - 200000","100000","200000","186","69","113","69","170"
"351290","4993","3896","100000 - 200000","100000","200000","722","0","198","0","3"
"1447430","7088","1800","1000000 - 2000000","1000000","2000000","0","0","0","0","3328"
"742120","7614","1271","200000 - 500000","200000","500000","3056","0","2217","0","38"
"1547000","6814","2051","500000 - 1000000","500000","1000000","1441","195","635","204","330"
"2849080","7763","1092","500000 - 1000000","500000","1000000","738","164","547","164","386"
"632300","7456","1397","200000 - 500000","200000","500000","990","153","343","153","179"
"1262600","6633","2218","1000000 - 2000000","1000000","2000000","471","393","176","746","42"
"584980","7628","1217","200000 - 500000","200000","500000","228","0","168","0","4"
"435530","7705","1133","200000 - 500000","200000","500000","252","0","247","0","25"
"1745510","8037","790","200000 - 500000","200000","500000","701","1","561","1","35"
"1071870","7597","1225","500000 - 1000000","500000","1000000","208","63","145","97","300"
"589590","8518","299","200000 - 500000","200000","500000","346","0","260","0","121"
"1281590","7794","1010","500000 - 1000000","500000","1000000","467","0","375","0","44"
"2458530","8658","117","100000 - 200000","100000","200000","892","17","440","33","295"
"1504500","8460","313","200000 - 500000","200000","500000","229","0","261","0","6"
"1353300","7488","1279","500000 - 1000000","500000","1000000","2593","148","422","148","1300"
"1293160","7765","974","500000 - 1000000","500000","1000000","464","730","444","730","6"
"719890","6192","2531","200000 - 500000","200000","500000","24238","0","3169","0","1143"
"2340650","5093","3625","200000 - 500000","200000","500000","1733","0","1951","0","32"
"2132850","8474","237","200000 - 500000","200000","500000","690","103","296","191","140"
"539470","7406","1295","500000 - 1000000","500000","1000000","335","116","156","195","18"
"1615290","8044","649","500000 - 1000000","500000","1000000","287","0","271","0","25"
"1202900","7890","800","200000 - 500000","200000","500000","97","0","96","0","12"
"999220","6676","2010","1000000 - 2000000","1000000","2000000","467","0","390","0","15"
"2140020","7470","1211","500000 - 1000000","500000","1000000","543","10","313","13","236"
"650700","8120","509","500000 - 1000000","500000","1000000","197","7","57","7","36"
"1293230","7930","697","200000 - 500000","200000","500000","125","0","56","0","3"
"1406990","8392","227","200000 - 500000","200000","500000","300","0","92","0","27"
"1272160","7790","829","200000 - 500000","200000","500000","713","0","442","0","40"
"1677770","8464","152","500000 - 1000000","500000","1000000","435","557","435","557","51"
"1475380","8015","600","500000 - 1000000","500000","1000000","0","0","0","0","1"
"1173370","7247","1366","500000 - 1000000","500000","1000000","319","49","59","65","547"
"652980","7477","1136","200000 - 500000","200000","500000","215","0","34","0","6"
"595520","7748","860","1000000 - 2000000","1000000","2000000","1796","416","831","429","298"
"2140330","3982","4622","200000 - 500000","200000","500000","5330","1","2043","1","168"
"1110910","5956","2640","500000 - 1000000","500000","1000000","339","207","177","207","9"
"3156770","7976","599","200000 - 500000","200000","500000","790","870","475","1233","127"
"704450","7717","850","500000 - 1000000","500000","1000000","5770","1340","167","2605","753"
"1123770","7207","1357","500000 - 1000000","500000","1000000","577","0","195","0","84"
"25000","6876","1687","500000 - 1000000","500000","1000000","465","0","173","0","28"
"96100","7365","1187","1000000 - 2000000","1000000","2000000","173","0","106","0","0"
"459220","7788","761","500000 - 1000000","500000","1000000","885","1","332","1","187"
"501590","7605","943","500000 - 1000000","500000","1000000","294","0","193","0","19"
"1172450","8247","294","100000 - 200000","100000","200000","263","0","215","0","46"
"1090630","7086","1453","200000 - 500000","200000","500000","1057","0","248","0","13"
"644830","6523","2005","500000 - 1000000","500000","1000000","777","0","370","0","81"
"281610","6789","1730","500000 - 1000000","500000","1000000","505","5","347","5","23"
"2060130","7805","713","500000 - 1000000","500000","1000000","635","4","613","4","20"
"1382070","8015","490","200000 - 500000","200000","500000","199","0","179","0","81"
"1359980","8109","361","200000 - 500000","200000","500000","273","0","193","0","38"
"1343240","7105","1354","500000 - 1000000","500000","1000000","456","0","372","0","22"
"1911610","7610","843","200000 - 500000","200000","500000","771","294","462","381","231"
"1316680","7642","810","500000 - 1000000","500000","1000000","287","0","262","0","19"
"1649240","6925","1521","500000 - 1000000","500000","1000000","1023","113","805","136","84"
"597760","8015","429","500000 - 1000000","500000","1000000","485","0","300","0","28"
"768200","6985","1454","200000 - 500000","200000","500000","890","1590","163","2921","338"
"1104450","7240","1190","1000000 - 2000000","1000000","2000000","154","0","62","0","13"
"937170","7981","440","200000 - 500000","200000","500000","367","0","312","0","15"
"1121560","7320","1094","100000 - 200000","100000","200000","1314","29","930","29","92"
"1701520","6526","1878","200000 - 500000","200000","500000","760","0","426","0","93"
"1569580","7306","1096","200000 - 500000","200000","500000","2004","870","1125","930","4395"
"366090","7711","683","200000 - 500000","200000","500000","2010","498","1063","498","171"
"1324780","7601","793","200000 - 500000","200000","500000","563","106","267","154","346"
"2653790","7846","548","200000 - 500000","200000","500000","81","30","75","34","46"
"369990","7065","1324","500000 - 1000000","500000","1000000","935","2143","251","2143","128"
"1307580","8319","66","200000 - 500000","200000","500000","233","435","195","435","29"
"428660","7421","956","200000 - 500000","200000","500000","351","0","344","0","10"
"1606180","6219","2155","200000 - 500000","200000","500000","2431","59","496","59","170"
"620590","6597","1776","500000 - 1000000","500000","1000000","561","487","232","487","34"
"1498570","6982","1386","200000 - 500000","200000","500000","2494","0","345","0","199"
"948740","7662","702","200000 - 500000","200000","500000","940","75","853","75","32"
"2378620","8006","355","200000 - 500000","200000","500000","274","48","324","48","7"
"868360","7392","956","200000 - 500000","200000","500000","2532","1692","428","1791","387"
"1122720","8082","266","200000 - 500000","200000","500000","136","0","94","0","5"
"1764390","8123","209","200000 - 500000","200000","500000","79","7","71","7","6"
"1708150","8198","132","200000 - 500000","200000","500000","939","0","160","0","29"
"1021950","7671","643","200000 - 500000","200000","500000","107","0","85","0","2"
"407130","7346","960","500000 - 1000000","500000","1000000","994","0","403","0","41"
"611660","5030","3269","500000 - 1000000","500000","1000000","537","0","124","0","40"
"3108510","8023","274","200000 - 500000","200000","500000","134","32","122","50","59"
"2445690","6425","1865","200000 - 500000","200000","500000","1780","217","929","265","1121"
"269770","7388","882","200000 - 500000","200000","500000","1164","301","638","301","35"
"598700","7410","851","200000 - 500000","200000","500000","528","0","229","0","11"
"2933130","6840","1404","200000 - 500000","200000","500000","1250","238","668","390","370"
"533300","7755","464","200000 - 500000","200000","500000","5605","0","135","0","2"
"753650","6713","1495","500000 - 1000000","500000","1000000","385","2","145","2","29"
"2904000","7014","1188","200000 - 500000","200000","500000","1227","335","724","344","3580"
"1645820","7347","853","500000 - 1000000","500000","1000000","957","287","400","168","1870"
"1349230","7934","265","100000 - 200000","100000","200000","179","16","118","16","13"
"799960","6721","1475","500000 - 1000000","500000","1000000","960","0","86","0","712"
"879160","6088","2103","1000000 - 2000000","1000000","2000000","529","0","115","0","5"
"1227530","6728","1458","500000 - 1000000","500000","1000000","693","71","319","71","49"
"1811990","6737","1439","500000 - 1000000","500000","1000000","1502","11","481","11","114"
"1846170","7529","641","200000 - 500000","200000","500000","74","111","75","111","3"
"578620","7680","483","200000 - 500000","200000","500000","475","50","149","50","14"
"1282590","6650","1512","500000 - 1000000","500000","1000000","1842","0","719","0","36"
"1158850","7691","467","200000 - 500000","200000","500000","2454","0","2078","0","175"
"1473350","7849","294","200000 - 500000","200000","500000","1153","585","870","971","289"
"1594940","7251","891","500000 - 1000000","500000","1000000","546","553","259","553","56"
"537180","5461","2664","1000000 - 2000000","1000000","2000000","1545","0","87","0","236"
"674500","6399","1710","200000 - 500000","200000","500000","370","158","237","158","44"
"1680880","5045","3061","200000 - 500000","200000","500000","960","169","655","169","12"
"1578650","7522","583","500000 - 1000000","500000","1000000","279","87","213","158","36"
"1118310","7224","839","1000000 - 2000000","1000000","2000000","0","0","0","0","619"
"430960","7670","391","200000 - 500000","200000","500000","234","0","202","0","6"
"298610","5072","2968","200000 - 500000","200000","500000","462","0","56","0","77"
"384180","6733","1305","500000 - 1000000","500000","1000000","732","171","223","224","158"
"1840080","3238","4791","500000 - 1000000","500000","1000000","633","5","534","5","32"
"2698940","6295","1732","200000 - 500000","200000","500000","2445","504","1140","293","222"
"291860","7453","570","100000 - 200000","100000","200000","611","0","298","0","14"
"1458100","7203","795","200000 - 500000","200000","500000","2019","606","653","606","114"
"1335790","6990","1007","500000 - 1000000","500000","1000000","303","0","266","0","30"
"502520","7123","861","200000 - 500000","200000","500000","1493","0","919","0","495"
"637100","4733","3217","500000 - 1000000","500000","1000000","789","0","339","0","16"
"1003590","7528","404","500000 - 1000000","500000","1000000","546","152","226","152","99"
"897330","7622","297","500000 - 1000000","500000","1000000","5128","0","425","0","505"
"474750","6917","1002","500000 - 1000000","500000","1000000","225","6","132","6","10"
"298050","6076","1842","500000 - 1000000","500000","1000000","8372","3108","818","3108","305"
"526160","5407","2490","200000 - 500000","200000","500000","455","2","283","2","7"
"499520","6915","979","200000 - 500000","200000","500000","221","0","200","0","2"
"1070330","7009","884","500000 - 1000000","500000","1000000","243","0","128","0","143"
"405310","6950","940","500000 - 1000000","500000","1000000","963","0","308","0","97"
"671510","5258","2623","500000 - 1000000","500000","1000000","478","0","230","0","7"
"728530","6572","1294","500000 - 1000000","500000","1000000","6529","113","2374","113","227"
"1048540","7345","514","500000 - 1000000","500000","1000000","151","0","40","0","5"
"994730","6854","984","500000 - 1000000","500000","1000000","941","0","356","0","57"
"3121110","7273","555","200000 - 500000","200000","500000","174","253","166","262","49"
"1186640","7138","690","500000 - 1000000","500000","1000000","219","23","168","23","6"
"758190","6998","826","500000 - 1000000","500000","1000000","3348","845","1247","845","216"
"468920","7014","803","500000 - 1000000","500000","1000000","858","2","157","2","37"
"373930","6094","1721","200000 - 500000","200000","500000","1015","0","159","0","144"
"807120","6694","1116","500000 - 1000000","500000","1000000","794","7","394","7","112"
"404790","6696","1110","1000000 - 2000000","1000000","2000000","1886","2378","185","2434","1024"
"543460","4433","3373","200000 - 500000","200000","500000","450","2","288","2","46"
"1088150","6711","1080","1000000 - 2000000","1000000","2000000","500","27","97","52","76"
"2140510","5692","2092","500000 - 1000000","500000","1000000","526","87","82","87","382"
"1239020","4526","3255","100000 - 200000","100000","200000","818","90","440","90","23"
"1148590","7272","505","200000 - 500000","200000","500000","168","0","42","0","58"
