"app_id","rawg_rating","rawg_ratings_count","rawg_added","rawg_id","rawg_score","rawg_status_yet","rawg_status_owned","rawg_status_beaten","rawg_status_toplay","rawg_status_dropped","rawg_status_playing"
"1330660","0.0","5","42","840909.0","85.61821","3","33","0","0","5","1"
"329070","4.21","14","111","50188.0","77.3773","4","85","6","9","5","2"
"1092730","2.88","8","186","353490.0","81.016014","1","171","6","5","2","1"
"1101140","0.0","3","130","350692.0","65.18962","4","125","0","1","0","0"
"1554840","4.1","19","125","581183.0","66.664","2","89","25","4","4","1"
"1768280","0.0","3","293","758591.0","122.41859","38","248","0","3","2","2"
"2206270","0.0","2","26","37583.0","53.904106","1","18","1","5","0","1"
"1062140","3.26","19","348","323064.0","67.63974","45","263","7","21","7","5"
"1811950","0.0","4","39","826828.0","95.9525","3","21","4","10","0","1"
"1233410","0.0","0","142","428293.0","68.84529","3","138","0","0","1","0"
"592600","3.22","18","188","49963.0","85.067535","4","171","2","0","11","0"
"791930","2.35","19","375","65336.0","67.77716","11","343","8","2","10","1"
"270130","3.94","16","236","9679.0","112.82429","15","201","12","4","4","0"
"1356280","3.09","11","228","563269.0","78.46383","12","188","4","16","5","3"
"1729790","0.0","1","4","662354.0","57.010887","0","0","3","1","0","0"
"461040","0.0","0","0","110092.0","20.205536","0","0","0","0","0","0"
"802870","0.0","2","37","236848.0","70.56944","4","28","1","3","0","1"
"2717880","3.52","19","139","981792.0","80.164024","18","49","13","34","17","8"
"503580","3.71","16","146","46222.0","86.69821","7","117","14","5","0","3"
"2659900","0.0","0","13","978150.0","60.052624","0","9","0","1","1","2"
"940680","3.58","30","1230","251594.0","114.9925","111","1072","9","10","25","3"
"1837220","0.0","0","8","978422.0","74.951614","0","5","2","1","0","0"
"1471180","0.0","0","2","816429.0","75.46561","0","2","0","0","0","0"
"2262610","0.0","2","19","960322.0","93.37335","2","10","2","4","1","0"
"3400000","0.0","2","9","1003145.0","60.083885","0","2","0","3","3","1"
"1334730","3.74","18","401","571689.0","69.027565","17","321","8","42","11","2"
"510500","0.0","4","33","244758.0","62.947144","1","27","0","4","0","1"
"3112260","0.0","2","8","996798.0","52.895363","0","5","1","1","1","0"
"611020","0.0","3","45","45126.0","71.32458","2","40","0","1","1","1"
"1279630","3.31","34","982","430275.0","112.40012","57","871","23","21","7","3"
"991260","3.3","20","292","251599.0","73.39629","11","260","4","3","11","3"
"741260","0.0","2","13","49401.0","54.627037","0","11","0","0","2","0"
"1379870","0.0","3","6","362382.0","66.976135","1","4","0","1","0","0"
"1138100","0.0","0","20","385492.0","121.01889","0","19","0","1","0","0"
"1416260","2.27","22","786","514890.0","100.18653","39","725","3","7","11","1"
"1338580","3.42","18","217","761451.0","64.481926","19","176","12","3","6","1"
"2366970","0.0","0","0","98132.0","56.60428","0","0","0","0","0","0"
"2130460","3.38","13","76","277913.0","93.165","16","13","11","28","6","2"
"1376070","0.0","1","43","490490.0","44.148907","0","41","0","1","1","0"
"1097580","3.56","9","54","349392.0","134.49937","7","32","3","8","0","4"
"2492040","0.0","1","11","1002016.0","90.1894","0","5","0","4","0","2"
"1611410","0.0","0","0","969265.0","59.802063","0","0","0","0","0","0"
"427030","0.0","5","20","52085.0","102.24952","2","10","0","5","3","0"
"1241950","4.07","27","51","32700.0","75.78209","5","19","9","2","15","1"
"1340130","0.0","1","11","971306.0","117.53175","1","8","0","2","0","0"
"1554790","3.67","9","309","578186.0","69.12398","3","294","2","1","8","1"
"747340","3.14","21","251","49604.0","127.38602","18","211","13","5","2","2"
"1010890","0.0","1","6","349655.0","90.559204","3","1","1","1","0","0"
"423950","3.46","232","2114","2298.0","109.015114","176","1728","126","30","50","4"
"997380","0.0","0","8","389020.0","47.696743","2","4","0","2","0","0"
"1127840","0.0","1","67","359269.0","88.48968","1","59","0","5","2","0"
"1203930","0.0","0","0","101519.0","66.94484","0","0","0","0","0","0"
"431590","3.86","34","103","5730.0","95.58294","0","50","42","1","9","1"
"3011440","0.0","3","21","985430.0","53.88402","2","14","5","0","0","0"
"1986840","0.0","1","12","812238.0","61.65199","1","9","1","1","0","0"
"2575900","0.0","1","28","967929.0","64.79639","4","19","1","2","1","1"
"1467920","0.0","1","131","964435.0","84.53029","11","116","0","4","0","0"
"466940","3.11","18","266","10305.0","126.89463","7","246","1","2","10","0"
"1125480","0.0","0","4","93146.0","55.19306","2","0","0","0","2","0"
"1506510","2.71","12","325","644752.0","75.00956","9","285","9","11","10","1"
"573410","2.57","7","678","60670.0","70.52873","46","616","2","9","5","0"
"719750","3.61","36","830","51357.0","61.102673","50","738","19","3","17","3"
"1596310","0.0","1","15","589196.0","62.95992","0","12","3","0","0","0"
"420440","0.0","1","34","5969.0","62.60196","2","29","1","2","0","0"
"896520","4.33","6","60","238760.0","72.53336","5","36","8","10","1","0"
"455820","3.26","122","1590","486733.0","37.013126","39","1418","33","7","83","10"
"1318090","2.89","9","109","485169.0","76.15349","7","90","4","5","2","1"
"1226510","3.12","8","70","553054.0","78.00136","5","56","2","3","3","1"
"578850","2.94","16","146","10456.0","75.936035","3","127","4","4","8","0"
"1257360","3.86","21","257","460404.0","99.42278","15","173","18","42","7","2"
"1893810","0.0","0","18","39450.0","77.49573","1","12","1","3","1","0"
"947300","2.91","11","66","241129.0","69.232574","2","55","2","2","4","1"
"469990","3.0","10","394","12690.0","68.690186","9","370","10","3","2","0"
"1725640","4.25","8","48","754930.0","53.9792","1","35","10","1","1","0"
"364390","4.31","70","488","14491.0","76.41723","35","367","67","11","6","2"
"1732430","0.0","0","0","1001652.0","92.749825","0","0","0","0","0","0"
"2642890","0.0","0","2","971734.0","56.38535","0","1","0","1","0","0"
"1336560","0.0","0","35","491217.0","90.900925","0","31","1","1","1","1"
"2318480","0.0","0","24","959622.0","76.929245","0","22","0","2","0","0"
"2597970","0.0","1","6","991350.0","59.944954","0","2","2","2","0","0"
"1178050","0.0","0","0","389010.0","84.318214","0","0","0","0","0","0"
"868020","3.44","27","591","349677.0","79.89515","32","523","24","1","11","0"
"1710580","2.78","9","68","58703.0","30.926273","2","53","3","4","5","1"
"331690","3.57","79","644","15362.0","70.62795","76","442","38","44","36","8"
"1591530","3.64","11","148","558978.0","77.68586","12","105","4","19","7","1"
"1163870","0.0","3","30","380884.0","75.56943","2","24","1","1","2","0"
"419460","3.6","47","295","15656.0","75.52935","23","183","41","43","5","0"
"754890","0.0","0","3","252677.0","64.76706","0","0","0","3","0","0"
"2059810","0.0","0","13","826847.0","60.56613","0","12","1","0","0","0"
"1373510","3.27","43","721","514899.0","107.7777","43","607","36","20","13","2"
"1671410","3.31","104","707","332787.0","67.853645","55","341","97","171","39","4"
"566090","3.33","27","178","58327.0","107.37259","16","123","10","20","5","4"
"1286990","3.21","228","2456","1720.0","50.54574","143","2095","113","20","82","3"
"782250","0.0","0","28","484767.0","126.967926","2","23","0","2","0","1"
"819030","4.17","36","342","60101.0","74.526245","41","214","23","51","5","8"
"428430","1.8","56","1380","16042.0","69.680725","48","1314","3","0","15","0"
"2172260","0.0","3","14","963649.0","68.02779","0","5","4","2","2","1"
"1437400","3.04","22","157","614966.0","77.61578","18","54","10","57","16","2"
"792120","2.67","5","95","275650.0","63.845444","5","67","0","17","6","0"
"2348610","0.0","3","47","968638.0","105.94926","3","39","2","2","1","0"
"926340","0.0","2","16","59804.0","34.009666","2","11","1","2","0","0"
"1154840","0.0","5","38","380835.0","53.869164","2","28","2","6","0","0"
"360620","2.96","25","523","10396.0","69.063965","6","499","6","3","8","1"
"1352330","0.0","1","177","220156.0","92.48197","2","173","0","1","1","0"
"1146310","3.77","38","387","304182.0","78.39505","39","261","22","51","10","4"
"906870","0.0","1","2","772859.0","35.257393","0","1","0","0","1","0"
"1462470","3.39","578","6333","16209.0","21.398804","375","5460","198","45","240","15"
"662830","2.81","21","217","49283.0","38.061287","3","196","3","2","10","3"
"379980","0.0","5","42","19273.0","90.67723","5","31","5","1","0","0"
"2076140","0.0","2","61","46252.0","46.02555","2","56","1","1","1","0"
"1373780","0.0","1","5","485196.0","84.059784","0","2","0","1","0","2"
"889910","3.5","9","467","373521.0","72.93568","32","401","8","22","2","2"
"1154040","3.55","19","259","452607.0","104.04547","17","217","8","10","7","0"
"559330","4.06","31","377","62351.0","94.24122","20","307","31","16","3","0"
"1062960","0.0","4","41","308136.0","46.834473","3","32","0","3","3","0"
"891220","0.0","0","2","61068.0","52.875313","0","2","0","0","0","0"
"1316910","3.69","13","197","622493.0","107.98822","7","148","4","24","7","7"
"468560","2.27","11","335","19790.0","75.663345","11","318","1","0","5","0"
"662320","2.56","9","254","49061.0","95.88908","2","249","0","0","2","1"
"438680","2.91","35","649","19716.0","75.29721","24","597","13","2","12","1"
"501320","2.88","57","1005","10575.0","75.93609","67","870","22","18","22","6"
"852110","2.6","10","87","61704.0","67.155136","2","78","4","1","2","0"
"593960","4.0","48","682","249973.0","68.88402","61","545","45","27","3","1"
"396650","3.43","7","90","10755.0","72.50634","7","70","8","4","0","1"
"782670","0.0","2","147","290962.0","49.17975","0","146","0","0","1","0"
"772430","3.73","30","290","51128.0","57.35977","13","253","20","2","2","0"
"1839880","0.0","4","188","934637.0","67.59625","13","163","0","8","3","1"
"838630","0.0","2","52","254578.0","87.937904","1","50","0","0","1","0"
"2450700","0.0","0","2","986337.0","65.40374","0","1","1","0","0","0"
"704920","4.29","14","22","2939.0","55.10777","0","6","7","2","5","2"
"668550","4.0","8","725","428801.0","112.69706","36","671","5","5","8","0"
"1342890","4.33","6","40","491711.0","63.353493","0","33","2","3","0","2"
"1399370","0.0","1","14","969908.0","57.024796","0","12","2","0","0","0"
"2165610","0.0","3","42","871254.0","81.42029","1","36","3","1","1","0"
"460060","2.9","20","464","9547.0","73.229706","18","429","7","5","5","0"
"1802720","0.0","0","7","690789.0","73.30662","0","6","0","1","0","0"
"1059980","0.0","5","101","823686.0","67.325745","4","90","0","3","4","0"
"345330","3.38","12","378","51143.0","52.437355","5","366","0","2","4","1"
"1359650","1.33","6","83","484921.0","71.53721","3","77","2","0","1","0"
"460430","3.64","11","186","11240.0","113.67812","9","163","5","7","2","0"
"970560","4.33","12","156","397507.0","107.78062","13","119","11","10","0","3"
"1125240","0.0","4","68","367100.0","80.54378","0","62","1","3","1","1"
"458770","3.02","53","383","6628.0","113.07297","14","334","9","5","21","0"
"2869860","0.0","1","8","999672.0","104.18185","2","1","1","4","0","0"
"604490","1.74","19","155","9945.0","80.16937","2","140","7","1","5","0"
"1173510","0.0","0","0","145527.0","6.225363","0","0","0","0","0","0"
"1082180","0.0","4","74","419943.0","90.97533","0","66","0","4","4","0"
"1358140","0.0","3","115","625822.0","72.05048","4","103","0","3","4","1"
"1078420","4.22","9","101","320408.0","95.23494","4","67","10","20","0","0"
"886900","0.0","2","47","59969.0","58.175232","1","42","3","0","1","0"
"1859470","3.5","9","90","840854.0","133.18768","10","61","8","6","3","2"
"702120","3.33","6","122","62519.0","87.91178","17","98","3","0","4","0"
"531960","2.67","39","514","10369.0","68.34832","11","473","16","1","12","1"
"1205040","0.0","4","24","372846.0","77.669426","2","9","3","3","1","6"
"1154790","3.88","227","2133","34668.0","50.0142","135","1632","219","49","87","11"
"529660","3.22","45","1153","10004.0","76.69043","115","979","24","17","14","4"
"1144030","2.17","12","941","367044.0","69.27706","60","872","5","2","2","0"
"1803400","0.0","3","118","874523.0","83.52328","12","90","2","11","1","2"
"1101360","3.31","34","900","364812.0","54.978786","50","804","13","13","16","4"
"741140","0.0","4","63","484974.0","70.223526","6","48","0","6","2","1"
"1350840","0.0","0","8","952109.0","57.72746","0","6","0","2","0","0"
"1369760","3.94","36","224","5623.0","116.50368","21","155","27","17","4","0"
"2075720","0.0","0","1","946745.0","54.01916","0","1","0","0","0","0"
"628770","3.55","32","657","43832.0","81.71062","49","577","5","10","12","4"
"657240","3.32","36","455","43772.0","106.7333","13","401","16","6","19","0"
"366440","2.68","22","370","12441.0","98.17369","8","355","2","2","2","1"
"674400","3.2","10","299","44609.0","67.66669","7","282","2","3","4","1"
"448320","2.95","19","165","10882.0","70.15595","3","155","2","1","4","0"
"952290","0.0","1","29","93064.0","55.44527","0","28","0","1","0","0"
"465490","0.0","3","70","12476.0","74.300095","4","55","0","10","1","0"
"1347550","0.0","4","43","339568.0","61.852577","0","37","0","5","0","1"
"600750","2.92","12","309","7694.0","81.574455","6","294","1","2","5","1"
"2674590","0.0","1","8","979397.0","55.127205","0","5","0","3","0","0"
"487700","0.0","3","170","19049.0","82.578545","1","166","1","0","2","0"
"407560","3.33","15","237","10152.0","69.253555","9","216","3","1","8","0"
"843260","3.36","39","1094","59288.0","100.21259","63","999","3","9","14","6"
"2499470","0.0","0","5","966283.0","53.47729","1","3","1","0","0","0"
"610380","3.92","23","60","44862.0","120.02134","1","41","0","7","0","11"
"608800","2.41","228","3247","9871.0","83.23817","243","2872","10","8","113","1"
"1631470","0.0","0","0","735745.0","71.50718","0","0","0","0","0","0"
"845890","0.0","4","54","840779.0","70.96535","2","38","0","14","0","0"
"1901200","0.0","1","1","745835.0","76.66717","0","0","0","1","0","0"
"1405500","0.0","0","10","975162.0","59.540443","1","4","1","4","0","0"
"2059530","0.0","1","4","987334.0","57.107464","0","1","0","2","1","0"
"1601970","2.14","7","96","613538.0","67.75235","7","78","1","6","4","0"
"959080","0.0","1","8","243118.0","92.996124","1","6","1","0","0","0"
"1157340","1.93","15","207","373602.0","70.99312","3","192","5","1","5","1"
"909660","4.44","9","70","60427.0","107.015045","5","37","4","18","4","2"
"2093910","0.0","1","3","973785.0","76.73014","0","0","1","1","1","0"
"2570210","0.0","2","4","990660.0","60.849396","0","1","1","1","1","0"
"1476520","0.0","0","16","563390.0","61.81221","0","16","0","0","0","0"
"551730","3.42","25","293","10128.0","70.494255","18","227","6","28","13","1"
"998400","0.0","3","26","288677.0","109.20103","2","14","0","10","0","0"
"348670","1.5","9","268","14686.0","109.23042","2","261","1","1","3","0"
"2693060","0.0","0","3","981714.0","64.78941","0","2","1","0","0","0"
"1246020","0.0","0","1","428068.0","68.57776","0","0","0","1","0","0"
"566860","0.0","1","91","22137.0","70.24157","5","84","1","0","1","0"
"2903950","0.0","1","14","985454.0","105.63161","0","6","1","5","1","1"
"1039890","3.54","12","107","304196.0","108.18657","3","82","3","13","6","0"
"1644990","0.0","0","2","787596.0","60.722084","1","0","0","0","1","0"
"808290","2.88","24","261","38663.0","69.07883","2","229","2","3","23","2"
"593150","3.95","21","149","28078.0","65.46275","17","32","8","70","14","8"
"2314720","4.29","7","25","965457.0","128.61801","0","9","12","4","0","0"
"488440","1.67","6","517","11786.0","69.307205","7","503","0","2","5","0"
"861250","3.81","66","446","304191.0","70.10172","33","263","35","73","32","10"
"1147750","0.0","1","3","79862.0","42.46919","0","0","0","2","1","0"
"385270","0.0","1","191","797955.0","43.35392","4","184","0","3","0","0"
"1511780","3.6","10","365","811874.0","81.01489","19","319","2","11","9","5"
"496810","3.12","26","299","2459.0","122.59433","29","251","4","8","5","2"
"804700","4.43","7","121","62527.0","123.38999","17","81","11","11","1","0"
"2005160","3.57","7","72","962147.0","105.88472","14","49","1","3","5","0"
"1556980","0.0","0","6","868174.0","57.744404","1","5","0","0","0","0"
"748370","0.0","1","35","50310.0","73.004616","1","33","0","0","1","0"
"658260","3.63","27","177","46855.0","86.34952","12","120","12","20","8","5"
"487220","1.57","46","1042","10509.0","59.968403","35","991","8","0","8","0"
"1930640","0.0","0","10","969045.0","40.391956","0","7","2","1","0","0"
"285110","0.0","2","52","11068.0","69.27706","0","46","2","0","3","1"
"491040","3.17","11","295","12193.0","71.04532","15","268","2","5","4","1"
"915600","3.15","13","114","61137.0","68.732056","13","72","11","14","3","1"
"2024070","0.0","0","22","961643.0","55.339813","3","17","0","0","2","0"
"503400","3.88","25","227","13155.0","74.3299","13","172","25","15","1","1"
"2020710","0.0","5","54","959743.0","68.84529","5","37","1","6","5","0"
"2322440","0.0","0","5","983835.0","71.57131","0","5","0","0","0","0"
"1539140","0.0","1","3","964756.0","119.13661","1","0","0","2","0","0"
"735570","2.9","19","318","48992.0","74.52161","4","298","4","1","11","0"
"3267430","0.0","0","0","997964.0","54.372543","0","0","0","0","0","0"
"280520","3.25","12","169","12595.0","61.967983","10","142","3","7","6","1"
"1108560","3.5","10","120","28934.0","30.955894","1","105","9","3","2","0"
"465240","3.3","23","337","11330.0","104.560814","19","296","8","3","10","1"
"2390260","0.0","0","4","968193.0","59.1019","0","1","1","2","0","0"
"1089630","0.0","0","10","384564.0","89.366806","0","10","0","0","0","0"
"1445790","0.0","0","65","973175.0","67.83579","23","39","0","3","0","0"
"1607240","0.0","5","123","780747.0","70.30081","15","91","4","13","0","0"
"623340","0.0","2","84","50218.0","67.193115","0","82","0","2","0","0"
"774811","3.0","6","126","52068.0","74.49493","11","99","7","6","2","1"
"513230","3.48","64","406","9844.0","70.60054","23","333","22","7","17","4"
"1494440","2.22","9","246","548157.0","103.933014","8","228","3","7","0","0"
"1159560","3.71","17","150","685039.0","71.22366","5","114","4","15","8","4"
"1424720","0.0","0","14","517356.0","99.34105","0","14","0","0","0","0"
"812040","2.71","7","144","62469.0","84.57508","9","120","2","10","3","0"
"1946550","0.0","4","43","816487.0","56.77043","0","35","7","0","1","0"
"626610","0.0","1","14","52348.0","72.93306","0","13","0","0","1","0"
"1715280","0.0","1","10","968069.0","55.364117","1","6","0","2","1","0"
"599750","3.3","19","146","10771.0","101.173325","1","125","6","4","9","1"
"1556870","3.8","35","267","58939.0","80.57218","7","200","29","20","10","1"
"797400","3.62","8","636","264764.0","75.40455","21","603","2","3","5","2"
"1151440","4.15","13","157","46429.0","100.95851","19","119","5","11","1","2"
"1052990","3.93","27","227","425200.0","94.95021","17","155","18","21","10","6"
"1107300","3.6","25","159","432497.0","96.120056","11","106","24","8","7","3"
"882710","0.0","5","46","60507.0","171.54984","1","39","2","2","0","2"
"353700","3.17","203","1570","2898.0","74.144005","75","1307","96","12","74","6"
"1319460","3.73","15","226","836466.0","80.89389","18","176","9","16","6","1"
"2067790","0.0","3","22","948070.0","64.07964","1","15","4","2","0","0"
"381940","2.76","25","452","17475.0","87.91218","7","414","23","0","8","0"
"743130","4.0","5","58","268353.0","83.87267","6","43","1","4","4","0"
