"app_id","total_reactions","reaction_1","reaction_2","reaction_3","reaction_4","reaction_5","reaction_6","reaction_7","reaction_8","reaction_9","reaction_10","reaction_11","reaction_12","reaction_13","reaction_15","reaction_16","reaction_17","reaction_19","reaction_20","reaction_21"
"1780370","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2939640","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1714900","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2216770","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"837400","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"2304640","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"276870","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1427680","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"584930","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2546690","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2959670","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1546280","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"701380","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1031110","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1172900","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"500580","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1320950","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"686440","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2129810","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1180130","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1659210","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2187920","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1336120","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"658780","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"297450","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2512930","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2810780","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"909380","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1508750","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"821670","2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0"
"1487680","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1702390","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1650550","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"1092980","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2587770","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"754620","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"930620","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"869170","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2272050","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3296760","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"555400","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"949600","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2490790","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2084930","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"905660","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2263920","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2947220","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1460040","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1040460","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"657000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1450100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1337530","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2523310","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1866630","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"681330","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"650110","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"760330","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1322170","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"655480","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1608470","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"496260","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"413170","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"877850","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"928390","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0"
"488430","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1627870","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"610500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1716940","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"451920","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1664360","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1122690","3","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","1","0"
"1253880","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"654550","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"851280","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1426120","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2730530","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2736690","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3340810","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1608550","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2168260","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"732160","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"527420","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2276850","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"968550","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"703880","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1219590","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3139620","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2197680","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"649580","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"2387110","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"976420","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1709730","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1105620","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3487060","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2455340","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"600720","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1829470","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1862840","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"761700","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"815040","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"658970","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"606960","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1128140","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"634410","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1960900","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2171280","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"687590","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"606480","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"514970","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1256690","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3288270","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"718790","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1050370","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3215660","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1735980","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"411080","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"485900","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"526180","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"811270","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"754350","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"977810","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"629440","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"516130","4","0","1","0","0","0","0","1","0","1","0","0","1","0","0","0","0","0","0","0"
"2693460","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"616740","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3357250","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1048740","2","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"699740","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3227760","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1546440","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"676760","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"658630","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"823580","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"521800","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1725340","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1346960","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3016840","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"681240","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1982150","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1369770","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1209770","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1187330","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"545600","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2598020","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1114090","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"287220","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"741590","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3373670","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1297790","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"446990","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"290000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2959610","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"395500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1452500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2068980","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1721530","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1449500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2256450","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"373920","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1154830","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"946990","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2229940","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1146940","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"447170","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1566450","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1330890","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1020330","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"937850","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1448000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2109640","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1492310","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"581520","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1887020","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1671550","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1202070","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2958700","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"679490","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1379970","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1587090","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"415960","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1109360","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"587580","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"443970","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"460160","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1318790","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1550840","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"877150","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1084480","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1998330","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2697560","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"644550","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"556640","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1272580","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1279260","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1848520","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"342970","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1576280","2","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0"
"1972410","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"658160","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
