"app_id","platform_names"
"567280","Apple Macintosh"
"964440","PC"
"602770","PC"
"2400160","PC"
"2400160","Apple Macintosh"
"1273440","PC"
"776960","Apple Macintosh"
"776960","Nintendo"
"776960","PC"
"776960","Linux"
"776960","Xbox"
"1229900","PC"
"1142100","PC"
"1142100","PlayStation"
"1142100","Xbox"
"1142100","Nintendo"
"3402530","PC"
"2647230","PC"
"2647230","Apple Macintosh"
"1584940","PC"
"1612770","PC"
"520010","PC"
"645260","PC"
"1592520","PC"
"420060","Apple Macintosh"
"420060","Linux"
"420060","Nintendo"
"420060","PC"
"420060","PlayStation"
"420060","Xbox"
"1593350","PC"
"1593350","Apple Macintosh"
"1593350","Linux"
"633080","PC"
"525620","PC"
"525620","Nintendo"
"1621560","PC"
"607880","PC"
"1491340","PC"
"798840","PC"
"798840","Xbox"
"3176060","PC"
"493370","PC"
"493370","Apple Macintosh"
"493370","iOS"
"1144170","PC"
"1144170","Apple Macintosh"
"1144170","iOS"
"1144170","Android"
"1782330","PC"
"666570","PC"
"666570","Apple Macintosh"
"666570","iOS"
"1115780","PC"
"1115780","Apple Macintosh"
"1115780","iOS"
"1115780","Nintendo"
"2685900","PC"
"2685900","Apple Macintosh"
"1500740","Web"
"1441550","PC"
"908100","PC"
"1223500","PC"
"1223500","Nintendo"
"503620","PC"
"1059120","Web"
"1583570","PC"
"464360","PC"
"453270","PC"
"585840","PC"
"585840","Apple Macintosh"
"585840","PlayStation"
"585840","Linux"
"2595860","PC"
"1963210","PC"
"1963210","PlayStation"
"1963210","Nintendo"
"1711950","PC"
"1711950","iOS"
"1711950","Android"
"1139800","PC"
"1709900","PC"
"285380","iOS"
"368860","PC"
"368860","Apple Macintosh"
"1889640","PC"
"809880","PC"
"809880","PlayStation"
"809880","Xbox"
"809880","Nintendo"
"1056570","PC"
"483420","PC"
"483420","Apple Macintosh"
"1967260","PC"
"1967260","PlayStation"
"1967260","Xbox"
"1967260","Nintendo"
"1357860","PC"
"1357860","PlayStation"
"1357860","Xbox"
"1357860","Nintendo"
"925570","PC"
"925570","Apple Macintosh"
"925570","iOS"
"2556990","PC"
"2232880","PC"
"524850","PC"
"1239050","PC"
"2826800","PC"
"574310","Apple Macintosh"
"574310","Nintendo"
"574310","Android"
"574310","PC"
"574310","PlayStation"
"574310","iOS"
"574310","Xbox"
"681730","Apple Macintosh"
"681730","Linux"
"681730","PC"
"681730","PlayStation"
"681730","Xbox"
"810040","PC"
"1375900","PC"
"1375900","Apple Macintosh"
"1375900","Linux"
"446840","Apple Macintosh"
"446840","Linux"
"446840","Nintendo"
"446840","PC"
"446840","PlayStation"
"446840","Xbox"
"1263230","PC"
"849740","PC"
"849740","Apple Macintosh"
"849740","Linux"
"1382200","PC"
"573320","PC"
"573320","PlayStation"
"573320","Xbox"
"573320","Nintendo"
"2512560","PC"
"1822550","PC"
"1430680","PC"
"1430680","PlayStation"
"1430680","Xbox"
"1253710","PC"
"1253710","Apple Macintosh"
"417430","Apple Macintosh"
"417430","Nintendo"
"417430","PC"
"417430","PlayStation"
"417430","Xbox"
"658700","PC"
"658700","PlayStation"
"658700","Xbox"
"658700","Nintendo"
"747360","PC"
"1375400","PC"
"1375400","PlayStation"
"1375400","Xbox"
"1375400","Nintendo"
"1843940","PC"
"1843940","PlayStation"
"1843940","Nintendo"
"1836860","PC"
"1836860","PlayStation"
"1836860","Nintendo"
"481870","PC"
"481870","Linux"
"1004490","PC"
"1004490","PlayStation"
"1004490","Xbox"
"1004490","Nintendo"
"1082680","PC"
"1082680","PlayStation"
"418950","PC"
"965820","PC"
"463390","PC"
"463390","Apple Macintosh"
"463390","Linux"
"645790","PC"
"2275020","PC"
"578540","PC"
"436110","PC"
"966680","PC"
"966680","PlayStation"
"1522960","PC"
"1519090","PC"
"2726890","PC"
"1198320","PC"
"1754840","PC"
"640890","PC"
"1682060","PC"
"518920","PC"
"518920","PlayStation"
"1071130","Apple Macintosh"
"1071130","Linux"
"1071130","PC"
"1071130","PlayStation"
"1071130","iOS"
"1071130","Xbox"
"1590760","PC"
"1590760","Nintendo"
"446790","PC"
"446790","Apple Macintosh"
"1881420","PC"
"1881420","Nintendo"
"1832040","PC"
"1832040","PlayStation"
"1832040","Xbox"
"673800","PC"
"2523120","PC"
"2523120","Apple Macintosh"
"1426490","PC"
"1426490","PlayStation"
"1249130","PC"
"1249130","Apple Macintosh"
"1249130","Linux"
"1162130","PC"
"1162130","PlayStation"
"1162130","Xbox"
"1162130","Nintendo"
"269310","PC"
"269310","Apple Macintosh"
"444770","Apple Macintosh"
"444770","Linux"
"444770","Nintendo"
"444770","Android"
"444770","PC"
"444770","iOS"
"1750570","PC"
"619500","PC"
"980940","PC"
"502940","PC"
"1817000","PC"
"1817000","Linux"
"445230","PC"
"445230","Apple Macintosh"
"2685620","PC"
"752580","PC"
"686260","PC"
"1234940","PC"
"1021210","PC"
"1021210","Linux"
"585900","Nintendo"
"585900","Android"
"585900","PC"
"585900","PlayStation"
"585900","iOS"
"1286280","PC"
"440730","PC"
"440730","Apple Macintosh"
"440730","Linux"
"1323420","PC"
"1241520","PC"
"602700","PC"
"602700","iOS"
"2445340","PC"
"562410","PC"
"562410","iOS"
"562410","Nintendo"
"2275150","PC"
"2807150","PC"
"653930","PC"
"764570","PC"
"764570","Apple Macintosh"
"1021100","PC"
"860910","PC"
"2144590","PC"
"834280","PlayStation"
"880850","PC"
"528550","PC"
"528550","PlayStation"
"913060","PC"
"913060","Apple Macintosh"
"913060","Nintendo"
"516110","Apple Macintosh"
"516110","Linux"
"516110","SEGA"
"516110","PC"
"516110","PlayStation"
"1323470","PC"
"1323470","PlayStation"
"1323470","Nintendo"
"1007400","PC"
"1007400","iOS"
"1007400","Android"
"314430","PC"
"1222800","PC"
"1222800","iOS"
"1222800","Android"
"764300","PC"
"764300","PlayStation"
"764300","Xbox"
"764300","Nintendo"
"949480","PC"
"454060","PC"
"454060","Apple Macintosh"
"454060","Linux"
"736570","PC"
"457760","PlayStation"
"457760","Xbox"
"457760","Nintendo"
"574760","PC"
"1038450","PC"
"1038450","Apple Macintosh"
"1579880","PC"
"1272840","PC"
"1272840","Apple Macintosh"
"1272840","Xbox"
"2781370","PC"
"2171630","PC"
"2737300","PC"
"2737300","Linux"
"1003090","Apple Macintosh"
"1003090","PC"
"1003090","PlayStation"
"1003090","iOS"
"1003090","Xbox"
"2207490","PC"
"2207490","Apple Macintosh"
"1608700","PC"
"1608700","PlayStation"
"1608700","Xbox"
"1608700","Nintendo"
"722230","PC"
"722230","PlayStation"
"2240790","PC"
"2235240","PC"
"934930","PC"
"1206240","PC"
"1543280","PC"
"850320","PC"
"850320","PlayStation"
"850320","Xbox"
"850320","Nintendo"
"1746930","PC"
"1067600","PC"
"1761620","PC"
"2923390","PC"
"378360","PC"
"3126470","PC"
"711980","PC"
"1623880","PC"
"1623880","Apple Macintosh"
"1623880","Nintendo"
"1623070","PC"
"1623070","Linux"
"384740","PC"
"384740","Linux"
"384740","PlayStation"
"951240","PC"
"388320","Apple Macintosh"
"388320","Nintendo"
"388320","Android"
"388320","PC"
"388320","PlayStation"
"388320","Xbox"
"692840","PC"
"692840","PlayStation"
"692840","Xbox"
"692840","Nintendo"
"2166050","PC"
"588160","PC"
"588160","Apple Macintosh"
"588160","Linux"
"463210","PC"
"463210","Apple Macintosh"
"1239300","PC"
"473460","PC"
"2089350","PC"
"1553000","PC"
"2888980","PC"
"560430","PC"
"560430","Apple Macintosh"
"560430","PlayStation"
"560430","Xbox"
"751690","Apple Macintosh"
"751690","Android"
"751690","PC"
"751690","Web"
"751690","Linux"
"1783360","PC"
"1783360","Apple Macintosh"
"1783360","Linux"
"1181840","PC"
"1181840","Apple Macintosh"
"1181840","Linux"
"418620","PC"
"418620","Apple Macintosh"
"418620","PlayStation"
"418620","Nintendo"
"510660","PC"
"975680","PC"
"975680","PlayStation"
"975680","Xbox"
"2089980","PC"
"2357000","PC"
"1569200","PC"
"1130620","PC"
"2362740","PC"
"1635590","PC"
"1635590","PlayStation"
"1635590","Xbox"
"1635590","Nintendo"
"1812090","PC"
"1812090","PlayStation"
"1812090","Xbox"
"1315610","PC"
"1315610","Nintendo"
"2658470","PC"
"698540","PC"
"698540","Apple Macintosh"
"698540","iOS"
"698540","Android"
"917150","PC"
"917150","Apple Macintosh"
"917150","Linux"
"1099640","PC"
"1099640","Apple Macintosh"
"1099640","Nintendo"
"1216080","PC"
"1233590","PC"
"1233590","PlayStation"
"1233590","Xbox"
"1233590","Nintendo"
"1414180","PC"
"1606340","PC"
"1606340","Apple Macintosh"
"1606340","Linux"
"1250870","PC"
"1250870","Apple Macintosh"
"1019310","PC"
"1019310","Apple Macintosh"
"1019310","Linux"
"1019310","Xbox"
"301650","PC"
"301650","Apple Macintosh"
"1707650","PC"
"1812060","PC"
"565120","Apple Macintosh"
"565120","Linux"
"565120","Nintendo"
"565120","PC"
"565120","PlayStation"
"565120","Xbox"
"789660","PC"
"1427340","PC"
"670160","PC"
"1084570","PC"
"1983970","PC"
"252250","PC"
"252250","Apple Macintosh"
"252250","Linux"
"2470300","PC"
"3019370","PC"
"2110820","PC"
"1839810","PC"
"2248430","PC"
"1309610","PC"
"2446600","PC"
"488550","PC"
"488550","Apple Macintosh"
"2093010","PC"
"1755350","PC"
"1339000","PC"
"1931950","PC"
"2383990","PC"
"2383990","PlayStation"
"2383990","Xbox"
"2383990","Nintendo"
"3445580","Web"
"1086410","PC"
"1086410","Apple Macintosh"
"1681160","PC"
"1681160","Apple Macintosh"
"966430","PC"
"435300","PC"
"435300","Apple Macintosh"
"435300","Web"
"855010","PC"
"855010","Apple Macintosh"
"855010","iOS"
"517910","PC"
"517910","Linux"
"2419090","PC"
"2419090","PlayStation"
"2419090","Nintendo"
"492230","PC"
"492230","PlayStation"
"492230","Xbox"
"1726130","PC"
"1162650","PC"
"1162650","PlayStation"
"1162650","Nintendo"
"885640","PC"
"885640","Apple Macintosh"
"885640","Linux"
"923470","PC"
"923470","Apple Macintosh"
"923470","Linux"
"469790","Apple Macintosh"
"469790","Android"
"469790","PC"
"469790","PlayStation"
"469790","iOS"
"3454590","PC"
"738510","PC"
"1238280","PC"
"1238280","Apple Macintosh"
"1435310","PC"
"2581700","PC"
"2581700","PlayStation"
"2581700","Xbox"
"2581700","Nintendo"
"1528130","PC"
"1528130","Apple Macintosh"
"1528130","Linux"
"944250","PC"
"928950","PC"
"1016730","PC"
"485030","PC"
"485030","PlayStation"
"485030","Xbox"
"485030","Nintendo"
"532190","PC"
"532190","PlayStation"
"532190","Xbox"
"532190","Nintendo"
"375450","PlayStation"
"431650","PC"
"2267810","PC"
"2267810","Apple Macintosh"
"2267810","Linux"
"935400","PC"
"1131240","PC"
"880510","PC"
"983380","PC"
"2180340","PC"
"613730","PC"
"1318420","PC"
"2929730","PC"
"2929730","Linux"
"1628610","PC"
"836480","PC"
"1433570","PC"
"609940","PC"
"609940","Apple Macintosh"
"609940","iOS"
"629840","PC"
"312980","PC"
"440420","PC"
"440420","Apple Macintosh"
"3193840","PC"
"3037410","PC"
"1638230","PC"
"885140","PC"
"1272010","PC"
"887720","PC"
"1423600","PC"
"1423600","PlayStation"
"1423600","Nintendo"
"3376990","PC"
"3376990","Apple Macintosh"
"3376990","Linux"
"2206210","PC"
"2206210","PlayStation"
"2206210","Xbox"
"2206210","Nintendo"
"2475460","PC"
"340000","PC"
"340000","Apple Macintosh"
"340000","PlayStation"
"340000","Xbox"
"1451740","PC"
"1451740","Apple Macintosh"
"439940","PC"
"439940","Apple Macintosh"
"439940","Linux"
"1871990","PC"
"2231300","PC"
"2069310","PC"
"910830","PC"
"910830","PlayStation"
"910830","Xbox"
"910830","Nintendo"
"514310","PC"
"514310","PlayStation"
"1121420","PC"
"1121420","Xbox"
"355060","PC"
"355060","PlayStation"
"355060","Xbox"
"1016960","PC"
"1016960","PlayStation"
"1016960","Nintendo"
"1910790","PC"
"580720","PC"
"580720","iOS"
"2258770","PC"
"1158890","PC"
"1158890","PlayStation"
"1158890","Xbox"
"1036950","PC"
"925100","PC"
"925100","PlayStation"
"925100","Xbox"
"327560","PC"
"327560","Apple Macintosh"
"327560","Linux"
"1215090","PC"
"587420","PC"
"1229460","PC"
"1229460","Nintendo"
"1804010","PC"
"1042380","PC"
"1042380","Apple Macintosh"
"1042380","iOS"
"1564090","PC"
"1564090","Apple Macintosh"
"2689470","Web"
"1079160","PC"
"1628130","Apple Macintosh"
"1628130","Nintendo"
"1628130","PC"
"1628130","PlayStation"
"1628130","Xbox"
"1311660","PC"
"1061180","PC"
"1061180","Apple Macintosh"
"1061180","Linux"
"1061180","Web"
"714080","PC"
"714080","PlayStation"
"1177660","PC"
"396480","Apple Macintosh"
"396480","Linux"
"396480","Android"
"396480","PC"
"396480","iOS"
"1511670","PC"
"1697880","PC"
"1100620","PC"
"1100620","Apple Macintosh"
"1100620","Nintendo"
"1910860","PC"
"1342620","Apple Macintosh"
"1342620","Linux"
"1342620","Nintendo"
"1342620","PC"
"1342620","PlayStation"
"1342620","Xbox"
"2525380","PC"
"2525380","PlayStation"
"2525380","Xbox"
"2525380","Nintendo"
"1909420","PC"
"1909420","Apple Macintosh"
"1909420","Linux"
"1909420","Web"
"3218600","PC"
"3218600","Apple Macintosh"
"3168600","PC"
"620190","PC"
"335430","PC"
"1092590","PC"
"359610","PC"
"359610","PlayStation"
"359610","Xbox"
"1289640","PC"
"895110","PC"
"1592290","PC"
"950740","PC"
"950740","Apple Macintosh"
"950740","Linux"
"792710","PC"
"792710","Xbox"
"792710","Nintendo"
"788270","Apple Macintosh"
"788270","Linux"
"788270","Android"
"788270","PC"
"788270","iOS"
"2118810","PC"
"1124660","PC"
"1098940","PC"
"690810","PC"
"690810","PlayStation"
"2502760","PC"
"648120","PC"
"648120","Apple Macintosh"
"648120","iOS"
"1599560","PC"
"1599560","PlayStation"
"482300","PC"
"1352850","PC"
"1823930","PC"
"1823930","Nintendo"
"1149440","PC"
"1149440","PlayStation"
"1149440","Nintendo"
"636970","PC"
"877010","PC"
"1485870","PC"
"290510","PC"
"290510","iOS"
"290510","PlayStation"
"290510","Apple Macintosh"
"1170080","PC"
"1170080","Nintendo"
"897820","Apple Macintosh"
"897820","Linux"
"897820","Nintendo"
"897820","Android"
"897820","PC"
"897820","iOS"
"713650","PC"
"1886070","PC"
"1007350","PC"
"352890","PC"
"352890","Apple Macintosh"
"352890","Linux"
"726830","PC"
"726830","iOS"
"726830","PlayStation"
"858760","Apple Macintosh"
"858760","Linux"
"858760","Android"
"858760","PC"
"858760","iOS"
"2796180","PC"
"3150440","PC"
"2076580","PC"
"2076580","Apple Macintosh"
"2076580","Linux"
"2076580","Nintendo"
"1264740","PC"
"1264740","Apple Macintosh"
"1054800","PC"
"864060","PC"
"864060","Apple Macintosh"
"864060","iOS"
"864060","Nintendo"
"2113900","PC"
"626680","PC"
"749520","PlayStation"
"970510","PC"
"1233070","PC"
"1610470","PC"
"1053710","PC"
"1053710","Nintendo"
"1336180","PC"
"1336180","Apple Macintosh"
"685340","PC"
"278100","Apple Macintosh"
"278100","Linux"
"278100","Nintendo"
"278100","PC"
"278100","PlayStation"
"2423620","PC"
"1441840","PC"
"1181790","PC"
"1181790","Apple Macintosh"
"673260","PC"
"673260","Apple Macintosh"
"1460220","PC"
"1416240","PC"
"1269690","PC"
"1269690","Apple Macintosh"
"1269690","Linux"
"2616460","PC"
"1096200","PC"
"1096200","Apple Macintosh"
"2989950","PC"
"960420","Nintendo"
"960420","PC"
"960420","PlayStation"
"960420","iOS"
"960420","Xbox"
"2288630","PC"
"2288630","Nintendo"
"466110","PC"
"466110","Xbox"
"355800","PC"
"394160","PC"
"394160","PlayStation"
"394160","Xbox"
"522570","PC"
"1276800","PC"
"1276800","PlayStation"
"1276800","Xbox"
"1276800","Nintendo"
"1674780","PC"
"1562260","PC"
"1577250","PC"
"1577250","PlayStation"
"1577250","Xbox"
"1946970","PC"
"1946970","Apple Macintosh"
"1731520","PC"
"2445990","PC"
"410670","PC"
"410670","Apple Macintosh"
"410670","Linux"
"1354910","PC"
"1851280","PC"
"1851280","PlayStation"
"1851280","Nintendo"
"1716120","PlayStation"
"1800790","Web"
"482450","PC"
"482450","PlayStation"
"464780","PC"
"464780","Apple Macintosh"
"1373550","PC"
"839310","PC"
"839310","Linux"
"930910","PC"
"930910","iOS"
"930910","PlayStation"
"930910","Xbox"
"2343600","PC"
"603260","PC"
"508390","PC"
"508390","Apple Macintosh"
"508390","Linux"
"428900","PC"
"428900","Apple Macintosh"
"428900","Linux"
"461640","PC"
"741670","PC"
"741670","Apple Macintosh"
"746510","PC"
"1062000","PC"
"1062000","Apple Macintosh"
"1062000","Linux"
"881690","PC"
"1381650","PC"
"1562940","PC"
"1562940","PlayStation"
"1361680","PC"
"1361680","Linux"
"2285550","PC"
"2057550","PC"
"1355090","PC"
"1355090","Apple Macintosh"
"1722620","PC"
"1722620","Nintendo"
"1096720","PC"
"1612780","PC"
"1612780","PlayStation"
"1612780","Nintendo"
"835430","Apple Macintosh"
"835430","Nintendo"
"835430","PC"
"835430","PlayStation"
"835430","Xbox"
"1100420","PC"
"1100420","PlayStation"
"1100420","Xbox"
"492630","PC"
"492630","Apple Macintosh"
"492630","Linux"
"711750","PC"
"711750","PlayStation"
"711750","Xbox"
"711750","Nintendo"
"452510","PC"
"452510","PlayStation"
"1708460","PC"
"629690","PC"
"629690","PlayStation"
"629690","Xbox"
"629690","Nintendo"
"299480","PC"
"299480","Linux"
"299480","PlayStation"
"299480","Xbox"
"2167220","PC"
"2167220","Apple Macintosh"
"2167220","Linux"
"1203180","Apple Macintosh"
"1203180","Linux"
"1203180","Nintendo"
"1203180","PC"
"1203180","PlayStation"
"1203180","Xbox"
"1937750","PC"
"1937750","Apple Macintosh"
"684200","PC"
"841770","PC"
"841770","PlayStation"
"841770","Nintendo"
"1487210","PC"
"489610","Apple Macintosh"
"489610","Linux"
"489610","Nintendo"
"489610","PC"
"489610","PlayStation"
"806510","PC"
"806510","Apple Macintosh"
"806510","Linux"
"339580","PC"
"339580","iOS"
"339580","Nintendo"
"830370","PC"
"830370","Linux"
"1003480","PC"
"1003480","Linux"
"1092400","PC"
"2539350","PC"
"2539350","Apple Macintosh"
"612570","PC"
"612570","Apple Macintosh"
"612570","Linux"
"612570","Xbox"
"605450","PC"
"605450","PlayStation"
"1166990","PC"
"1166990","Apple Macintosh"
"1015140","PC"
"1729410","PC"
"1975580","PC"
"1755910","PC"
"1755910","PlayStation"
"1755910","Xbox"
"1755910","Nintendo"
"1498740","PC"
"1707550","PC"
"256460","PC"
"256460","PlayStation"
"256460","Nintendo"
"385240","PC"
"385240","Linux"
"407310","PC"
"691280","PC"
"691280","PlayStation"
"691280","Xbox"
"691280","Nintendo"
"1254320","PC"
"1307090","PC"
"1951220","PC"
"1229580","PC"
"1229580","Xbox"
"1229580","Nintendo"
"939330","PC"
"939330","Apple Macintosh"
"501790","PC"
"501790","Apple Macintosh"
"501790","iOS"
"501790","Linux"
"597230","PC"
"2185770","PC"
"929490","PC"
"929490","Apple Macintosh"
"408520","PC"
"408520","PlayStation"
"1232130","PC"
"694770","PC"
"2943280","PC"
"472870","PC"
"472870","Apple Macintosh"
"472870","Linux"
"495110","Apple Macintosh"
"495110","Linux"
"495110","Android"
"495110","PC"
"495110","PlayStation"
"495110","iOS"
"495110","Xbox"
"1924360","PC"
"1924360","Apple Macintosh"
"1034900","PC"
"1034900","PlayStation"
"1034900","Xbox"
"1034900","Nintendo"
"571530","PC"
"571530","PlayStation"
"1846460","PC"
"1846460","PlayStation"
"1846460","Xbox"
"1846460","Nintendo"
"1964040","PC"
"1964040","Apple Macintosh"
"490280","PC"
"936500","PC"
"936500","Apple Macintosh"
"899310","PC"
"726840","PC"
"1362420","PC"
"658980","PC"
"2382520","PC"
"686680","PC"
"1502660","PC"
"1502660","Linux"
"2111630","PC"
"1498140","PC"
"464450","Nintendo"
"464450","Android"
"464450","PC"
"464450","iOS"
"464450","Xbox"
"964570","PC"
"964570","PlayStation"
"964570","Xbox"
"658550","PC"
"1549550","PC"
"1549550","Apple Macintosh"
"1549550","Linux"
"1549550","Nintendo"
"2292800","PC"
"2292800","Apple Macintosh"
"2292800","Linux"
"471660","PC"
"608990","PC"
"608990","Apple Macintosh"
"608990","Linux"
"893720","Apple Macintosh"
"893720","Nintendo"
"893720","Android"
"893720","PC"
"893720","PlayStation"
"893720","iOS"
"893720","Xbox"
"1799220","PC"
"2013360","PC"
"2013360","Apple Macintosh"
"2013360","Commodore / Amiga"
"655100","PC"
"628890","PlayStation"
"453890","PC"
"2185780","PC"
"457730","Apple Macintosh"
"457730","Linux"
"457730","Nintendo"
"457730","Android"
"457730","PC"
"457730","iOS"
"366240","Apple Macintosh"
"366240","Linux"
"366240","Neo Geo"
"366240","SEGA"
"366240","Nintendo"
"366240","Android"
"366240","PC"
"366240","PlayStation"
"366240","iOS"
"366240","Xbox"
"429300","PC"
"429300","Apple Macintosh"
"429300","Linux"
"447890","PC"
"447890","iOS"
"1393410","PC"
"1807750","PC"
"505730","PC"
"505730","Apple Macintosh"
"505730","iOS"
"505730","Linux"
"1529810","PC"
"1529810","Apple Macintosh"
"1529810","iOS"
"1529810","Linux"
"1608450","PC"
"787450","PC"
"767930","PC"
"1232420","PC"
"2395810","PC"
"815940","PC"
"1690730","PC"
"1690730","Web"
"1648590","PC"
"1536980","PC"
"1536980","Apple Macintosh"
"446390","PC"
"446390","PlayStation"
"774541","PC"
"376520","PC"
"376520","Apple Macintosh"
"376520","Linux"
"1302800","PC"
"745330","PC"
"745330","Apple Macintosh"
"745330","Web"
"1850050","PC"
"1421760","Web"
"2663950","PC"
"1224600","PC"
"2669860","PC"
"2669860","Xbox"
"927270","PC"
"620210","PC"
"620210","Apple Macintosh"
"620210","PlayStation"
"620210","Linux"
"688060","PC"
"688060","Apple Macintosh"
"688060","Linux"
"1543150","PC"
"2455370","PC"
"1660280","PC"
"701930","PC"
"1142390","PC"
"1142390","PlayStation"
"1142390","Xbox"
