"app_id","full_audio_languages"
"975240","Marathi"
"975240","Portuguese - Portugal"
"975240","Vietnamese"
"975240","Urdu"
"975240","Arabic"
"975240","Lithuanian"
"975240","Italian"
"975240","Macedonian"
"975240","Catalan"
"975240","Traditional Chinese"
"975240","Kazakh"
"975240","Mongolian"
"975240","Telugu"
"975240","Wolof"
"975240","Dari"
"975240","Indonesian"
"975240","Hungarian"
"975240","Danish"
"975240","Amharic"
"975240","Albanian"
"975240","Hindi"
"975240","Czech"
"975240","Kyrgyz"
"975240","French"
"975240","Punjabi (Gurmukhi)"
"975240","Sorani"
"975240","Croatian"
"975240","Bosnian"
"975240","Bulgarian"
"975240","Sinhala"
"975240","Cherokee"
"1833960","Russian"
"252390","English"
"1674060","English"
"1181640","English"
"945160","English"
"945160","Italian"
"745000","German"
"745000","English"
"745000","Spanish - Spain"
"745000","Japanese"
"745000","Simplified Chinese"
"745000","Russian"
"1396540","English"
"1396540","Russian"
"1396540","Portuguese - Brazil"
"1991570","Basque"
"1991570","Spanish - Spain"
"1141030","English"
"476510","English"
"731720","English"
"2825210","English"
"603010","Luxembourgish"
"603010","Malay"
"603010","Odia"
"603010","Slovak"
"603010","Estonian"
"603010","Serbian"
"603010","Quechua"
"603010","Tamil"
"603010","Ukrainian"
"603010","Uzbek"
"603010","Spanish - Latin America"
"603010","Malayalam"
"603010","Nepali"
"603010","Afrikaans"
"603010","Hebrew"
"603010","Korean"
"603010","Igbo"
"603010","Swedish"
"603010","Icelandic"
"603010","Basque"
"603010","German"
"603010","Norwegian"
"603010","Tigrinya"
"603010","Dutch"
"603010","Turkish"
"603010","Armenian"
"603010","Sindhi"
"603010","Yoruba"
"603010","Gujarati"
"603010","Bangla"
"603010","Uyghur"
"603010","Hausa"
"603010","Punjabi (Shahmukhi)"
"603010","Valencian"
"603010","Tatar"
"603010","Galician"
"603010","Polish"
"603010","Maltese"
"603010","Simplified Chinese"
"603010","Tswana"
"603010","Zulu"
"603010","Portuguese - Brazil"
"603010","Konkani"
"603010","K'iche'"
"603010","Scots"
"603010","Spanish - Spain"
"603010","Sotho"
"603010","Swahili"
"603010","Russian"
"603010","Belarusian"
"603010","Filipino"
"603010","English"
"603010","Turkmen"
"603010","Xhosa"
"603010","Kinyarwanda"
"603010","Irish"
"603010","Latvian"
"603010","Slovenian"
"603010","Georgian"
"603010","Tajik"
"603010","Japanese"
"603010","Maori"
"603010","Romanian"
"603010","Finnish"
"603010","Khmer"
"603010","Thai"
"603010","Azerbaijani"
"603010","Assamese"
"603010","Persian"
"603010","Kannada"
"603010","Greek"
"603010","Welsh"
"603010","Marathi"
"603010","Portuguese - Portugal"
"603010","Vietnamese"
"603010","Urdu"
"603010","Arabic"
"603010","Lithuanian"
"603010","Italian"
"603010","Macedonian"
"603010","Catalan"
"603010","Traditional Chinese"
"603010","Kazakh"
"603010","Mongolian"
"603010","Telugu"
"603010","Wolof"
"603010","Dari"
"603010","Indonesian"
"603010","Hungarian"
"603010","Danish"
"603010","Amharic"
"603010","Albanian"
"603010","Hindi"
"603010","Czech"
"603010","Kyrgyz"
"603010","French"
"603010","Punjabi (Gurmukhi)"
"603010","Sorani"
"603010","Croatian"
"603010","Bosnian"
"603010","Bulgarian"
"603010","Sinhala"
"603010","Cherokee"
"652150","English"
"863490","German"
"863490","English"
"863490","Portuguese - Brazil"
"863490","Traditional Chinese"
"863490","Korean"
"863490","Simplified Chinese"
"863490","Japanese"
"863490","Spanish - Latin America"
"863490","Russian"
"863490","Portuguese - Portugal"
"1145130","Simplified Chinese"
"1145130","Korean"
"766320","English"
"2321180","Traditional Chinese"
"2321180","Japanese"
"1803960","Traditional Chinese"
"1803960","Japanese"
"726950","Japanese"
"726950","English"
"785130","English"
"1430030","Traditional Chinese"
"1968320","English"
"1968320","Russian"
"1032120","English"
"916140","Persian"
"916140","English"
"524380","English"
"768800","English"
"2085920","English"
"496040","English"
"496040","Russian"
"615340","Ukrainian"
"615340","English"
"691790","Simplified Chinese"
"691790","English"
"3122150","German"
"3122150","English"
"3122150","French"
"3122150","Traditional Chinese"
"3122150","Korean"
"3122150","Spanish - Spain"
"3122150","Simplified Chinese"
"3122150","Japanese"
"3122150","Italian"
"3122150","Portuguese - Portugal"
"1528020","Simplified Chinese"
"1528020","English"
"749850","Japanese"
"1066140","English"
"563200","English"
"1309710","Traditional Chinese"
"1309710","English"
"1309710","Spanish - Spain"
"917240","English"
"3015620","English"
"3015620","Spanish - Spain"
"3015620","Spanish - Latin America"
"1893370","English"
"772700","English"
"428870","English"
"1724390","English"
"1592610","Russian"
"1745790","English"
"2715060","Italian"
"2715060","German"
"2715060","English"
"2715060","French"
"2715060","Portuguese - Brazil"
"2715060","Traditional Chinese"
"2715060","Ukrainian"
"2715060","Korean"
"2715060","Hungarian"
"2715060","Spanish - Spain"
"2715060","Polish"
"2715060","Simplified Chinese"
"2715060","Japanese"
"2715060","Spanish - Latin America"
"2715060","Russian"
"2715060","Turkish"
"2715060","Portuguese - Portugal"
"760800","English"
"760800","Russian"
"747970","English"
"1506230","English"
"2785110","Russian"
"2785110","Portuguese - Portugal"
"3125120","English"
"948770","Simplified Chinese"
"734290","English"
"3019800","English"
"3019800","Turkish"
"570380","Ukrainian"
"570380","English"
"593490","German"
"593490","English"
"593490","Spanish - Spain"
"593490","French"
"368680","English"
"3037780","Korean"
"3037780","English"
"2547120","Simplified Chinese"
"468240","English"
"608760","Simplified Chinese"
"608760","English"
"2266930","Ukrainian"
"2266930","Russian"
"1181000","Luxembourgish"
"1181000","Estonian"
"1181000","Slovak"
"1181000","Malay"
"1181000","Odia"
"1181000","Serbian"
"1181000","Quechua"
"1181000","Tamil"
"1181000","Ukrainian"
"1181000","Uzbek"
"1181000","Spanish - Latin America"
"1181000","Malayalam"
"1181000","Nepali"
"1181000","Afrikaans"
"1181000","Hebrew"
"1181000","Korean"
"1181000","Igbo"
"1181000","Swedish"
"1181000","Icelandic"
"1181000","Basque"
"1181000","German"
"1181000","Norwegian"
"1181000","Tigrinya"
"1181000","Dutch"
"1181000","Turkish"
"1181000","Armenian"
"1181000","Sindhi"
"1181000","Yoruba"
"1181000","Gujarati"
"1181000","Bangla"
"1181000","Uyghur"
"1181000","Hausa"
"1181000","Punjabi (Shahmukhi)"
"1181000","Valencian"
"1181000","Tatar"
"1181000","Galician"
"1181000","Polish"
"1181000","Maltese"
"1181000","Simplified Chinese"
"1181000","Tswana"
"1181000","Zulu"
"1181000","Portuguese - Brazil"
"1181000","Konkani"
"1181000","K'iche'"
"1181000","Scots"
"1181000","Spanish - Spain"
"1181000","Sotho"
"1181000","Swahili"
"1181000","Russian"
"1181000","Belarusian"
"1181000","Filipino"
"1181000","English"
"1181000","Turkmen"
"1181000","Xhosa"
"1181000","Kinyarwanda"
"1181000","Irish"
"1181000","Latvian"
"1181000","Slovenian"
"1181000","Georgian"
"1181000","Tajik"
"1181000","Japanese"
"1181000","Maori"
"1181000","Romanian"
"1181000","Finnish"
"1181000","Khmer"
"1181000","Thai"
"1181000","Assamese"
"1181000","Azerbaijani"
"1181000","Persian"
"1181000","Kannada"
"1181000","Greek"
"1181000","Welsh"
"1181000","Marathi"
"1181000","Portuguese - Portugal"
"1181000","Vietnamese"
"1181000","Urdu"
"1181000","Arabic"
"1181000","Lithuanian"
"1181000","Italian"
"1181000","Macedonian"
"1181000","Catalan"
"1181000","Traditional Chinese"
"1181000","Kazakh"
"1181000","Mongolian"
"1181000","Telugu"
"1181000","Wolof"
"1181000","Dari"
"1181000","Indonesian"
"1181000","Danish"
"1181000","Hungarian"
"1181000","Amharic"
"1181000","Albanian"
"1181000","Hindi"
"1181000","Czech"
"1181000","Kyrgyz"
"1181000","French"
"1181000","Punjabi (Gurmukhi)"
"1181000","Croatian"
"1181000","Sorani"
"1181000","Bosnian"
"1181000","Bulgarian"
"1181000","Sinhala"
"1181000","Cherokee"
"384250","German"
"384250","English"
"384250","French"
"384250","Portuguese - Brazil"
"384250","Korean"
"384250","Spanish - Spain"
"384250","Polish"
"384250","Simplified Chinese"
"384250","Russian"
"384250","Italian"
"531050","English"
"531050","French"
"410990","English"
"1294880","Japanese"
"1294880","English"
"1294880","Russian"
"1294880","Catalan"
"1493970","English"
"978250","German"
"978250","English"
"978250","French"
"978250","Portuguese - Brazil"
"978250","Ukrainian"
"978250","Korean"
"978250","Spanish - Spain"
"978250","Polish"
"978250","Simplified Chinese"
"978250","Japanese"
"978250","Turkish"
"978250","Spanish - Latin America"
"978250","Russian"
"978250","Italian"
"790360","English"
"790360","Spanish - Spain"
"1949370","English"
"1267310","Japanese"
"1078510","English"
"1374990","German"
"1374990","English"
"1374990","French"
"1374990","Portuguese - Brazil"
"1374990","Finnish"
"1374990","Dutch"
"1374990","Spanish - Spain"
"1374990","Danish"
"1374990","Norwegian"
"1374990","Swedish"
"1374990","Polish"
"1374990","Arabic"
"1374990","Spanish - Latin America"
"1374990","Russian"
"1374990","Italian"
"1066400","English"
"1063540","English"
"581910","English"
"2005050","English"
"2705230","Simplified Chinese"
"2705230","Korean"
"2705230","English"
"1478340","English"
"444130","German"
"444130","English"
"444130","French"
"444130","Korean"
"444130","Spanish - Spain"
"444130","Japanese"
"444130","Italian"
"589690","Simplified Chinese"
"589690","English"
"3048660","Simplified Chinese"
"1158290","English"
"2129220","English"
"2129220","Turkish"
"2450820","Japanese"
"1679010","English"
"1679010","German"
"1679010","French"
"1679010","Portuguese - Brazil"
"1679010","Vietnamese"
"1679010","Traditional Chinese"
"1679010","Korean"
"1679010","Hungarian"
"1679010","Romanian"
"1679010","Thai"
"1679010","Ukrainian"
"1679010","Turkish"
"1679010","Polish"
"1679010","Simplified Chinese"
"1679010","Arabic"
"1679010","Spanish - Latin America"
"1679010","Russian"
"1679010","Italian"
"2014690","English"
"2014690","Turkish"
"663210","English"
"663210","Portuguese - Brazil"
"704300","English"
"1332990","Japanese"
"1332990","English"
"2026520","Japanese"
"2026520","Simplified Chinese"
"1838290","Simplified Chinese"
"1838290","English"
"2633500","Traditional Chinese"
"1437870","Traditional Chinese"
"549240","English"
"1767570","Dutch"
"1767570","English"
"1767570","French"
"2278630","Japanese"
"554750","English"
"1889520","Russian"
"2215290","Simplified Chinese"
"675610","Traditional Chinese"
"675610","Japanese"
"803030","English"
"878420","English"
"878420","Portuguese - Portugal"
"1000830","English"
"2681180","English"
"696990","English"
"1535610","Japanese"
"1535610","English"
"1866430","Japanese"
"1866430","English"
"423610","English"
"298280","English"
"716650","English"
"1189780","English"
"1189780","Portuguese - Brazil"
"2527450","Traditional Chinese"
"2527450","Japanese"
"1389840","Traditional Chinese"
"1389840","English"
"614890","German"
"614890","English"
"2506110","English"
"2506110","Spanish - Spain"
"2738900","English"
"2738900","Portuguese - Brazil"
"906510","Traditional Chinese"
"906510","Japanese"
"906510","English"
"1413250","English"
"1413250","Turkish"
"2274480","Polish"
"2274480","English"
"533170","English"
"1265850","English"
"1285000","German"
"1285000","Vietnamese"
"1285000","Portuguese - Brazil"
"1285000","Spanish - Spain"
"1285000","Norwegian"
"1285000","Arabic"
"1285000","Russian"
"1285000","Dutch"
"1285000","Italian"
"1285000","Turkish"
"1285000","English"
"1285000","Traditional Chinese"
"1285000","Ukrainian"
"1285000","Spanish - Latin America"
"1285000","Hungarian"
"1285000","Danish"
"1285000","Japanese"
"1285000","Romanian"
"1285000","Czech"
"1285000","Finnish"
"1285000","French"
"1285000","Thai"
"1285000","Korean"
"1285000","Swedish"
"1285000","Bulgarian"
"1285000","Polish"
"1285000","Greek"
"1285000","Simplified Chinese"
"1285000","Portuguese - Portugal"
"1392650","English"
"2066240","English"
"1305050","English"
"1529550","Simplified Chinese"
"1529550","English"
"386650","English"
"1076620","Czech"
"1076620","German"
"637880","English"
"3100210","English"
"3100210","Spanish - Spain"
"3100210","Portuguese - Brazil"
"795510","Traditional Chinese"
"795510","Japanese"
"1192380","English"
"1626620","German"
"1626620","English"
"1626620","French"
"1626620","Portuguese - Brazil"
"1626620","Traditional Chinese"
"1626620","Korean"
"1626620","Dutch"
"1626620","Spanish - Spain"
"1626620","Turkish"
"1626620","Polish"
"1626620","Simplified Chinese"
"1626620","Japanese"
"1626620","Arabic"
"1626620","Russian"
"1626620","Italian"
"1364980","English"
"1364980","French"
"1171240","English"
"1067220","English"
"1067220","Russian"
"1309510","Simplified Chinese"
"1309510","English"
"2149900","Ukrainian"
"2149900","English"
"1159860","English"
"994500","Korean"
"994500","English"
"898000","Russian"
"2545220","Japanese"
"2545220","English"
"445800","English"
"1807200","English"
"2968170","English"
"2968170","Turkish"
"1186030","German"
"1186030","English"
"1186030","French"
"1186030","Portuguese - Brazil"
"1186030","Thai"
"1186030","Spanish - Spain"
"1186030","Turkish"
"1186030","Polish"
"1186030","Japanese"
"1186030","Simplified Chinese"
"1186030","Arabic"
"1186030","Russian"
"1186030","Italian"
"1186030","Portuguese - Portugal"
"280850","English"
"280850","Portuguese - Brazil"
"526980","Swedish"
"526980","German"
"526980","English"
"526980","French"
"2638180","Japanese"
"882900","Traditional Chinese"
"882900","Korean"
"640860","English"
"434190","Turkish"
"434190","English"
"434190","Italian"
"1132490","English"
"1724910","Simplified Chinese"
"714100","Japanese"
"432190","English"
"432190","French"
"537630","English"
"1488380","English"
"2280320","Spanish - Spain"
"2280320","Portuguese - Brazil"
"1318970","English"
"1154670","Korean"
"1154670","English"
"685420","English"
"685420","Russian"
"437870","English"
"437870","Spanish - Spain"
"524250","English"
"2136380","English"
"1494960","Traditional Chinese"
"1494960","Simplified Chinese"
"1494960","English"
"1102100","Japanese"
"1102100","English"
"1102100","Spanish - Spain"
"654220","English"
"1768920","English"
"1981500","Japanese"
"1981500","Simplified Chinese"
"703310","English"
"1484620","English"
"744670","English"
"949800","Simplified Chinese"
"949800","English"
"875240","Simplified Chinese"
"875240","English"
"572330","English"
"572330","French"
"1056510","Traditional Chinese"
"1056510","Japanese"
"1533470","English"
"1234180","English"
"1234180","Spanish - Latin America"
"554810","English"
"1255550","English"
"1194050","Russian"
"715680","Indonesian"
"715680","English"
"1113730","English"
"409910","English"
"503240","English"
"503240","Russian"
"976920","English"
"976920","Russian"
"729720","English"
"729720","German"
"729720","French"
"729720","Thai"
"729720","Spanish - Spain"
"729720","Norwegian"
"729720","Polish"
"729720","Greek"
"729720","Simplified Chinese"
"729720","Turkish"
"729720","Russian"
"729720","Italian"
"729720","Portuguese - Portugal"
"1341900","Simplified Chinese"
"1341900","English"
"775430","German"
"775430","English"
"775430","French"
"775430","Portuguese - Brazil"
"775430","Spanish - Spain"
"775430","Japanese"
"775430","Russian"
"775430","Italian"
"466420","English"
"1602490","Simplified Chinese"
"1602490","English"
"2346580","Japanese"
"2399060","English"
"2761240","English"
"1785940","English"
"656450","English"
"656450","Russian"
"373650","German"
"373650","English"
"373650","French"
"593900","English"
"1152950","Spanish - Spain"
"1152950","English"
"1152950","Russian"
"1436810","English"
"818730","English"
"679520","Japanese"
"2416880","English"
"291250","English"
"2172320","English"
"2172320","Spanish - Spain"
"2172320","French"
"2277090","English"
"503480","English"
"1275370","English"
"1275370","Spanish - Latin America"
"3159900","Simplified Chinese"
"3159900","English"
"1924180","Traditional Chinese"
"1924180","English"
"329280","English"
"1445240","English"
"1124560","Polish"
"1124560","English"
"2653170","English"
"2653170","German"
"2653170","French"
"2653170","Traditional Chinese"
"2653170","Korean"
"2653170","Spanish - Spain"
"2653170","Simplified Chinese"
"2653170","Japanese"
"2653170","Spanish - Latin America"
"2653170","Russian"
"1565660","Ukrainian"
"1565660","English"
"468670","Simplified Chinese"
"468670","English"
"684380","German"
"684380","English"
"684380","French"
"684380","Japanese"
"684380","Russian"
"2726930","English"
"2173760","English"
"3245330","English"
"1445040","English"
"556060","English"
"556060","Spanish - Spain"
"556060","Italian"
"1195420","German"
"1195420","English"
"1195420","French"
"1195420","Spanish - Spain"
"1195420","Simplified Chinese"
"3446990","Japanese"
"931950","English"
"931950","Portuguese - Portugal"
"2326020","English"
"1051950","German"
"1051950","Vietnamese"
"1051950","Portuguese - Brazil"
"1051950","Spanish - Spain"
"1051950","Norwegian"
"1051950","Arabic"
"1051950","Russian"
"1051950","Dutch"
"1051950","Italian"
"1051950","Turkish"
"1051950","English"
"1051950","Traditional Chinese"
"1051950","Ukrainian"
"1051950","Spanish - Latin America"
"1051950","Danish"
